run,modello,task,domanda_id,voto
2,phi3:mini,GSM8K,432,0
2,qwen2.5:7b,GSM8K,432,1
2,mistral:latest,GSM8K,432,1
2,phi3:mini,SQuAD,433,1
2,qwen2.5:7b,SQuAD,433,1
2,mistral:latest,SQuAD,433,1
2,phi3:mini,MMLU,434,0
2,qwen2.5:7b,MMLU,434,1
2,mistral:latest,MMLU,434,1
2,phi3:mini,GSM8K,435,0
2,qwen2.5:7b,GSM8K,435,1
2,mistral:latest,GSM8K,435,0
2,phi3:mini,MMLU,436,1
2,qwen2.5:7b,MMLU,436,1
2,mistral:latest,MMLU,436,1
2,phi3:mini,SQuAD,437,1
2,qwen2.5:7b,SQuAD,437,1
2,mistral:latest,SQuAD,437,1
2,phi3:mini,SQuAD,438,1
2,qwen2.5:7b,SQuAD,438,1
2,mistral:latest,SQuAD,438,1
2,phi3:mini,HellaSwag,439,1
2,qwen2.5:7b,HellaSwag,439,1
2,mistral:latest,HellaSwag,439,0
2,phi3:mini,MMLU,440,0
2,qwen2.5:7b,MMLU,440,1
2,mistral:latest,MMLU,440,1
2,phi3:mini,HumanEval,441,1
2,qwen2.5:7b,HumanEval,441,1
2,mistral:latest,HumanEval,441,1
2,phi3:mini,GSM8K,442,0
2,qwen2.5:7b,GSM8K,442,1
2,mistral:latest,GSM8K,442,1
2,phi3:mini,HellaSwag,443,0
2,qwen2.5:7b,HellaSwag,443,1
2,mistral:latest,HellaSwag,443,1
2,phi3:mini,GSM8K,444,0
2,qwen2.5:7b,GSM8K,444,1
2,mistral:latest,GSM8K,444,1
2,phi3:mini,HumanEval,445,0
2,qwen2.5:7b,HumanEval,445,1
2,mistral:latest,HumanEval,445,1
2,phi3:mini,GSM8K,446,0
2,qwen2.5:7b,GSM8K,446,1
2,mistral:latest,GSM8K,446,1
2,phi3:mini,MMLU,447,1
2,qwen2.5:7b,MMLU,447,1
2,mistral:latest,MMLU,447,1
2,phi3:mini,GSM8K,448,1
2,qwen2.5:7b,GSM8K,448,1
2,mistral:latest,GSM8K,448,1
2,phi3:mini,HumanEval,449,0
2,qwen2.5:7b,HumanEval,449,1
2,mistral:latest,HumanEval,449,1
2,phi3:mini,HumanEval,450,0
2,qwen2.5:7b,HumanEval,450,1
2,mistral:latest,HumanEval,450,0
2,phi3:mini,GSM8K,451,0
2,qwen2.5:7b,GSM8K,451,1
2,mistral:latest,GSM8K,451,1
2,phi3:mini,HellaSwag,452,0
2,qwen2.5:7b,HellaSwag,452,1
2,mistral:latest,HellaSwag,452,1
2,phi3:mini,GSM8K,453,0
2,qwen2.5:7b,GSM8K,453,1
2,mistral:latest,GSM8K,453,0
2,phi3:mini,MMLU,454,1
2,qwen2.5:7b,MMLU,454,0
2,mistral:latest,MMLU,454,0
2,phi3:mini,HumanEval,455,1
2,qwen2.5:7b,HumanEval,455,1
2,mistral:latest,HumanEval,455,1
2,phi3:mini,GSM8K,456,1
2,qwen2.5:7b,GSM8K,456,1
2,mistral:latest,GSM8K,456,1
2,phi3:mini,HumanEval,457,0
2,qwen2.5:7b,HumanEval,457,1
2,mistral:latest,HumanEval,457,1
2,phi3:mini,HellaSwag,458,0
2,qwen2.5:7b,HellaSwag,458,1
2,mistral:latest,HellaSwag,458,1
2,phi3:mini,MMLU,459,1
2,qwen2.5:7b,MMLU,459,0
2,mistral:latest,MMLU,459,0
2,phi3:mini,HumanEval,460,1
2,qwen2.5:7b,HumanEval,460,1
2,mistral:latest,HumanEval,460,1
2,phi3:mini,HellaSwag,461,0
2,qwen2.5:7b,HellaSwag,461,1
2,mistral:latest,HellaSwag,461,0
2,phi3:mini,MMLU,462,0
2,qwen2.5:7b,MMLU,462,1
2,mistral:latest,MMLU,462,1
2,phi3:mini,HumanEval,463,1
2,qwen2.5:7b,HumanEval,463,1
2,mistral:latest,HumanEval,463,1
2,phi3:mini,HumanEval,464,0
2,qwen2.5:7b,HumanEval,464,1
2,mistral:latest,HumanEval,464,1
2,phi3:mini,GSM8K,465,0
2,qwen2.5:7b,GSM8K,465,1
2,mistral:latest,GSM8K,465,1
2,phi3:mini,HellaSwag,466,0
2,qwen2.5:7b,HellaSwag,466,1
2,mistral:latest,HellaSwag,466,1
2,phi3:mini,SQuAD,467,1
2,qwen2.5:7b,SQuAD,467,1
2,mistral:latest,SQuAD,467,1
2,phi3:mini,GSM8K,468,0
2,qwen2.5:7b,GSM8K,468,1
2,mistral:latest,GSM8K,468,0
2,phi3:mini,SQuAD,469,1
2,qwen2.5:7b,SQuAD,469,1
2,mistral:latest,SQuAD,469,1
2,phi3:mini,HumanEval,470,0
2,qwen2.5:7b,HumanEval,470,1
2,mistral:latest,HumanEval,470,1
2,phi3:mini,HellaSwag,471,1
2,qwen2.5:7b,HellaSwag,471,1
2,mistral:latest,HellaSwag,471,0
2,phi3:mini,HellaSwag,472,0
2,qwen2.5:7b,HellaSwag,472,1
2,mistral:latest,HellaSwag,472,0
2,phi3:mini,HellaSwag,473,1
2,qwen2.5:7b,HellaSwag,473,0
2,mistral:latest,HellaSwag,473,0
2,phi3:mini,GSM8K,474,0
2,qwen2.5:7b,GSM8K,474,1
2,mistral:latest,GSM8K,474,1
2,phi3:mini,SQuAD,475,1
2,qwen2.5:7b,SQuAD,475,1
2,mistral:latest,SQuAD,475,1
2,phi3:mini,MMLU,476,0
2,qwen2.5:7b,MMLU,476,1
2,mistral:latest,MMLU,476,0
2,phi3:mini,HellaSwag,477,1
2,qwen2.5:7b,HellaSwag,477,1
2,mistral:latest,HellaSwag,477,1
2,phi3:mini,SQuAD,478,0
2,qwen2.5:7b,SQuAD,478,1
2,mistral:latest,SQuAD,478,1
2,phi3:mini,GSM8K,479,0
2,qwen2.5:7b,GSM8K,479,1
2,mistral:latest,GSM8K,479,0
2,phi3:mini,GSM8K,480,0
2,qwen2.5:7b,GSM8K,480,1
2,mistral:latest,GSM8K,480,1
2,phi3:mini,MMLU,481,0
2,qwen2.5:7b,MMLU,481,1
2,mistral:latest,MMLU,481,1
2,phi3:mini,MMLU,482,0
2,qwen2.5:7b,MMLU,482,0
2,mistral:latest,MMLU,482,0
2,phi3:mini,MMLU,483,1
2,qwen2.5:7b,MMLU,483,0
2,mistral:latest,MMLU,483,0
2,phi3:mini,SQuAD,484,1
2,qwen2.5:7b,SQuAD,484,1
2,mistral:latest,SQuAD,484,1
2,phi3:mini,HellaSwag,485,0
2,qwen2.5:7b,HellaSwag,485,0
2,mistral:latest,HellaSwag,485,1
2,phi3:mini,MMLU,486,0
2,qwen2.5:7b,MMLU,486,1
2,mistral:latest,MMLU,486,1
2,phi3:mini,SQuAD,487,1
2,qwen2.5:7b,SQuAD,487,1
2,mistral:latest,SQuAD,487,1
2,phi3:mini,HumanEval,488,1
2,qwen2.5:7b,HumanEval,488,1
2,mistral:latest,HumanEval,488,1
2,phi3:mini,HumanEval,489,1
2,qwen2.5:7b,HumanEval,489,1
2,mistral:latest,HumanEval,489,1
2,phi3:mini,HellaSwag,490,0
2,qwen2.5:7b,HellaSwag,490,0
2,mistral:latest,HellaSwag,490,1
2,phi3:mini,MMLU,491,0
2,qwen2.5:7b,MMLU,491,1
2,mistral:latest,MMLU,491,1
2,phi3:mini,HellaSwag,492,0
2,qwen2.5:7b,HellaSwag,492,1
2,mistral:latest,HellaSwag,492,1
2,phi3:mini,MMLU,493,1
2,qwen2.5:7b,MMLU,493,1
2,mistral:latest,MMLU,493,1
2,phi3:mini,GSM8K,494,0
2,qwen2.5:7b,GSM8K,494,1
2,mistral:latest,GSM8K,494,0
2,phi3:mini,GSM8K,495,0
2,qwen2.5:7b,GSM8K,495,1
2,mistral:latest,GSM8K,495,0
2,phi3:mini,GSM8K,496,0
2,qwen2.5:7b,GSM8K,496,1
2,mistral:latest,GSM8K,496,0
2,phi3:mini,HellaSwag,497,1
2,qwen2.5:7b,HellaSwag,497,1
2,mistral:latest,HellaSwag,497,1
2,phi3:mini,MMLU,498,1
2,qwen2.5:7b,MMLU,498,1
2,mistral:latest,MMLU,498,1
2,phi3:mini,MMLU,499,1
2,qwen2.5:7b,MMLU,499,1
2,mistral:latest,MMLU,499,1
2,phi3:mini,HellaSwag,500,1
2,qwen2.5:7b,HellaSwag,500,1
2,mistral:latest,HellaSwag,500,1
3,phi3:mini,GSM8K,1,0
3,qwen2.5:7b,GSM8K,1,1
3,mistral:latest,GSM8K,1,1
3,phi3:mini,HellaSwag,2,0
3,qwen2.5:7b,HellaSwag,2,1
3,mistral:latest,HellaSwag,2,1
3,phi3:mini,MMLU,3,1
3,qwen2.5:7b,MMLU,3,1
3,mistral:latest,MMLU,3,1
3,phi3:mini,GSM8K,4,0
3,qwen2.5:7b,GSM8K,4,1
3,mistral:latest,GSM8K,4,1
3,phi3:mini,MMLU,5,0
3,qwen2.5:7b,MMLU,5,1
3,mistral:latest,MMLU,5,1
3,phi3:mini,MMLU,6,1
3,qwen2.5:7b,MMLU,6,0
3,mistral:latest,MMLU,6,1
3,phi3:mini,HellaSwag,7,1
3,qwen2.5:7b,HellaSwag,7,1
3,mistral:latest,HellaSwag,7,1
3,phi3:mini,SQuAD,8,1
3,qwen2.5:7b,SQuAD,8,1
3,mistral:latest,SQuAD,8,1
3,phi3:mini,MMLU,9,1
3,qwen2.5:7b,MMLU,9,1
3,mistral:latest,MMLU,9,1
3,phi3:mini,HellaSwag,10,0
3,qwen2.5:7b,HellaSwag,10,0
3,mistral:latest,HellaSwag,10,0
3,phi3:mini,HumanEval,11,1
3,qwen2.5:7b,HumanEval,11,1
3,mistral:latest,HumanEval,11,1
3,phi3:mini,HumanEval,12,1
3,qwen2.5:7b,HumanEval,12,1
3,mistral:latest,HumanEval,12,1
3,phi3:mini,MMLU,13,1
3,qwen2.5:7b,MMLU,13,1
3,mistral:latest,MMLU,13,0
3,phi3:mini,SQuAD,14,0
3,qwen2.5:7b,SQuAD,14,0
3,mistral:latest,SQuAD,14,1
3,phi3:mini,HumanEval,15,1
3,qwen2.5:7b,HumanEval,15,1
3,mistral:latest,HumanEval,15,1
3,phi3:mini,MMLU,16,1
3,qwen2.5:7b,MMLU,16,1
3,mistral:latest,MMLU,16,0
3,phi3:mini,HellaSwag,17,0
3,qwen2.5:7b,HellaSwag,17,0
3,mistral:latest,HellaSwag,17,1
3,phi3:mini,GSM8K,18,0
3,qwen2.5:7b,GSM8K,18,1
3,mistral:latest,GSM8K,18,0
3,phi3:mini,SQuAD,19,0
3,qwen2.5:7b,SQuAD,19,1
3,mistral:latest,SQuAD,19,1
3,phi3:mini,SQuAD,20,1
3,qwen2.5:7b,SQuAD,20,1
3,mistral:latest,SQuAD,20,1
3,phi3:mini,HumanEval,21,1
3,qwen2.5:7b,HumanEval,21,1
3,mistral:latest,HumanEval,21,1
3,phi3:mini,HellaSwag,22,0
3,qwen2.5:7b,HellaSwag,22,0
3,mistral:latest,HellaSwag,22,1
3,phi3:mini,SQuAD,23,1
3,qwen2.5:7b,SQuAD,23,1
3,mistral:latest,SQuAD,23,1
3,phi3:mini,HellaSwag,24,0
3,qwen2.5:7b,HellaSwag,24,1
3,mistral:latest,HellaSwag,24,0
3,phi3:mini,MMLU,25,1
3,qwen2.5:7b,MMLU,25,1
3,mistral:latest,MMLU,25,1
3,phi3:mini,HumanEval,26,0
3,qwen2.5:7b,HumanEval,26,1
3,mistral:latest,HumanEval,26,1
3,phi3:mini,SQuAD,27,1
3,qwen2.5:7b,SQuAD,27,1
3,mistral:latest,SQuAD,27,1
3,phi3:mini,SQuAD,28,1
3,qwen2.5:7b,SQuAD,28,1
3,mistral:latest,SQuAD,28,1
3,phi3:mini,SQuAD,29,0
3,qwen2.5:7b,SQuAD,29,1
3,mistral:latest,SQuAD,29,1
3,phi3:mini,SQuAD,30,1
3,qwen2.5:7b,SQuAD,30,1
3,mistral:latest,SQuAD,30,1
3,phi3:mini,GSM8K,31,0
3,qwen2.5:7b,GSM8K,31,1
3,mistral:latest,GSM8K,31,1
3,phi3:mini,GSM8K,32,0
3,qwen2.5:7b,GSM8K,32,1
3,mistral:latest,GSM8K,32,1
3,phi3:mini,SQuAD,33,1
3,qwen2.5:7b,SQuAD,33,1
3,mistral:latest,SQuAD,33,1
3,phi3:mini,MMLU,34,1
3,qwen2.5:7b,MMLU,34,1
3,mistral:latest,MMLU,34,1
3,phi3:mini,SQuAD,35,1
3,qwen2.5:7b,SQuAD,35,1
3,mistral:latest,SQuAD,35,1
3,phi3:mini,MMLU,36,1
3,qwen2.5:7b,MMLU,36,1
3,mistral:latest,MMLU,36,1
3,phi3:mini,HumanEval,37,0
3,qwen2.5:7b,HumanEval,37,1
3,mistral:latest,HumanEval,37,1
3,phi3:mini,MMLU,38,1
3,qwen2.5:7b,MMLU,38,1
3,mistral:latest,MMLU,38,0
3,phi3:mini,SQuAD,39,1
3,qwen2.5:7b,SQuAD,39,1
3,mistral:latest,SQuAD,39,1
3,phi3:mini,GSM8K,40,1
3,qwen2.5:7b,GSM8K,40,1
3,mistral:latest,GSM8K,40,1
3,phi3:mini,HellaSwag,41,0
3,qwen2.5:7b,HellaSwag,41,1
3,mistral:latest,HellaSwag,41,1
3,phi3:mini,SQuAD,42,1
3,qwen2.5:7b,SQuAD,42,1
3,mistral:latest,SQuAD,42,1
3,phi3:mini,GSM8K,43,0
3,qwen2.5:7b,GSM8K,43,1
3,mistral:latest,GSM8K,43,1
3,phi3:mini,GSM8K,44,0
3,qwen2.5:7b,GSM8K,44,1
3,mistral:latest,GSM8K,44,1
3,phi3:mini,HellaSwag,45,0
3,qwen2.5:7b,HellaSwag,45,1
3,mistral:latest,HellaSwag,45,1
3,phi3:mini,GSM8K,46,0
3,qwen2.5:7b,GSM8K,46,1
3,mistral:latest,GSM8K,46,1
3,phi3:mini,GSM8K,47,0
3,qwen2.5:7b,GSM8K,47,1
3,mistral:latest,GSM8K,47,1
3,phi3:mini,HellaSwag,48,0
3,qwen2.5:7b,HellaSwag,48,0
3,mistral:latest,HellaSwag,48,0
3,phi3:mini,GSM8K,49,0
3,qwen2.5:7b,GSM8K,49,1
3,mistral:latest,GSM8K,49,1
3,phi3:mini,GSM8K,50,0
3,qwen2.5:7b,GSM8K,50,0
3,mistral:latest,GSM8K,50,0
3,phi3:mini,MMLU,51,0
3,qwen2.5:7b,MMLU,51,1
3,mistral:latest,MMLU,51,1
3,phi3:mini,MMLU,52,0
3,qwen2.5:7b,MMLU,52,1
3,mistral:latest,MMLU,52,1
3,phi3:mini,HumanEval,53,0
3,qwen2.5:7b,HumanEval,53,1
3,mistral:latest,HumanEval,53,1
3,phi3:mini,HellaSwag,54,0
3,qwen2.5:7b,HellaSwag,54,1
3,mistral:latest,HellaSwag,54,1
3,phi3:mini,MMLU,55,1
3,qwen2.5:7b,MMLU,55,1
3,mistral:latest,MMLU,55,1
3,phi3:mini,GSM8K,56,0
3,qwen2.5:7b,GSM8K,56,1
3,mistral:latest,GSM8K,56,1
3,phi3:mini,SQuAD,57,1
3,qwen2.5:7b,SQuAD,57,1
3,mistral:latest,SQuAD,57,1
3,phi3:mini,GSM8K,58,0
3,qwen2.5:7b,GSM8K,58,1
3,mistral:latest,GSM8K,58,1
3,phi3:mini,GSM8K,59,0
3,qwen2.5:7b,GSM8K,59,1
3,mistral:latest,GSM8K,59,1
3,phi3:mini,HellaSwag,60,1
3,qwen2.5:7b,HellaSwag,60,1
3,mistral:latest,HellaSwag,60,1
3,phi3:mini,GSM8K,61,0
3,qwen2.5:7b,GSM8K,61,1
3,mistral:latest,GSM8K,61,1
3,phi3:mini,HellaSwag,62,0
3,qwen2.5:7b,HellaSwag,62,0
3,mistral:latest,HellaSwag,62,0
3,phi3:mini,MMLU,63,1
3,qwen2.5:7b,MMLU,63,1
3,mistral:latest,MMLU,63,0
3,phi3:mini,GSM8K,64,0
3,qwen2.5:7b,GSM8K,64,1
3,mistral:latest,GSM8K,64,1
3,phi3:mini,MMLU,65,1
3,qwen2.5:7b,MMLU,65,1
3,mistral:latest,MMLU,65,1
3,phi3:mini,MMLU,66,1
3,qwen2.5:7b,MMLU,66,1
3,mistral:latest,MMLU,66,1
3,phi3:mini,HellaSwag,67,0
3,qwen2.5:7b,HellaSwag,67,1
3,mistral:latest,HellaSwag,67,1
3,phi3:mini,GSM8K,68,0
3,qwen2.5:7b,GSM8K,68,1
3,mistral:latest,GSM8K,68,0
3,phi3:mini,HellaSwag,69,0
3,qwen2.5:7b,HellaSwag,69,0
3,mistral:latest,HellaSwag,69,1
3,phi3:mini,HumanEval,70,0
3,qwen2.5:7b,HumanEval,70,1
3,mistral:latest,HumanEval,70,1
3,phi3:mini,MMLU,71,0
3,qwen2.5:7b,MMLU,71,1
3,mistral:latest,MMLU,71,1
3,phi3:mini,HumanEval,72,1
3,qwen2.5:7b,HumanEval,72,1
3,mistral:latest,HumanEval,72,1
3,phi3:mini,SQuAD,73,0
3,qwen2.5:7b,SQuAD,73,1
3,mistral:latest,SQuAD,73,1
3,phi3:mini,HellaSwag,74,0
3,qwen2.5:7b,HellaSwag,74,1
3,mistral:latest,HellaSwag,74,1
3,phi3:mini,HumanEval,75,0
3,qwen2.5:7b,HumanEval,75,1
3,mistral:latest,HumanEval,75,1
3,phi3:mini,HumanEval,76,1
3,qwen2.5:7b,HumanEval,76,1
3,mistral:latest,HumanEval,76,0
3,phi3:mini,GSM8K,77,0
3,qwen2.5:7b,GSM8K,77,1
3,mistral:latest,GSM8K,77,1
3,phi3:mini,HellaSwag,78,1
3,qwen2.5:7b,HellaSwag,78,1
3,mistral:latest,HellaSwag,78,1
3,phi3:mini,SQuAD,79,0
3,qwen2.5:7b,SQuAD,79,1
3,mistral:latest,SQuAD,79,1
3,phi3:mini,GSM8K,80,0
3,qwen2.5:7b,GSM8K,80,1
3,mistral:latest,GSM8K,80,1
3,phi3:mini,MMLU,81,1
3,qwen2.5:7b,MMLU,81,1
3,mistral:latest,MMLU,81,1
3,phi3:mini,MMLU,82,0
3,qwen2.5:7b,MMLU,82,0
3,mistral:latest,MMLU,82,0
3,phi3:mini,HumanEval,83,0
3,qwen2.5:7b,HumanEval,83,1
3,mistral:latest,HumanEval,83,1
3,phi3:mini,SQuAD,84,1
3,qwen2.5:7b,SQuAD,84,1
3,mistral:latest,SQuAD,84,1
3,phi3:mini,HellaSwag,85,1
3,qwen2.5:7b,HellaSwag,85,1
3,mistral:latest,HellaSwag,85,1
3,phi3:mini,HumanEval,86,0
3,qwen2.5:7b,HumanEval,86,1
3,mistral:latest,HumanEval,86,1
3,phi3:mini,HellaSwag,87,0
3,qwen2.5:7b,HellaSwag,87,1
3,mistral:latest,HellaSwag,87,1
3,phi3:mini,MMLU,88,1
3,qwen2.5:7b,MMLU,88,1
3,mistral:latest,MMLU,88,1
3,phi3:mini,HumanEval,89,0
3,qwen2.5:7b,HumanEval,89,1
3,mistral:latest,HumanEval,89,1
3,phi3:mini,MMLU,90,1
3,qwen2.5:7b,MMLU,90,1
3,mistral:latest,MMLU,90,1
3,phi3:mini,MMLU,91,1
3,qwen2.5:7b,MMLU,91,1
3,mistral:latest,MMLU,91,1
3,phi3:mini,GSM8K,92,0
3,qwen2.5:7b,GSM8K,92,1
3,mistral:latest,GSM8K,92,1
3,phi3:mini,SQuAD,93,1
3,qwen2.5:7b,SQuAD,93,1
3,mistral:latest,SQuAD,93,1
3,phi3:mini,SQuAD,94,1
3,qwen2.5:7b,SQuAD,94,1
3,mistral:latest,SQuAD,94,1
3,phi3:mini,GSM8K,95,0
3,qwen2.5:7b,GSM8K,95,1
3,mistral:latest,GSM8K,95,1
3,phi3:mini,MMLU,96,1
3,qwen2.5:7b,MMLU,96,1
3,mistral:latest,MMLU,96,1
3,phi3:mini,GSM8K,97,0
3,qwen2.5:7b,GSM8K,97,1
3,mistral:latest,GSM8K,97,0
3,phi3:mini,HumanEval,98,0
3,qwen2.5:7b,HumanEval,98,1
3,mistral:latest,HumanEval,98,0
3,phi3:mini,HellaSwag,99,0
3,qwen2.5:7b,HellaSwag,99,1
3,mistral:latest,HellaSwag,99,1
3,phi3:mini,GSM8K,100,0
3,qwen2.5:7b,GSM8K,100,1
3,mistral:latest,GSM8K,100,0
3,phi3:mini,SQuAD,101,1
3,qwen2.5:7b,SQuAD,101,1
3,mistral:latest,SQuAD,101,1
3,phi3:mini,HellaSwag,102,0
3,qwen2.5:7b,HellaSwag,102,1
3,mistral:latest,HellaSwag,102,1
3,phi3:mini,SQuAD,103,1
3,qwen2.5:7b,SQuAD,103,1
3,mistral:latest,SQuAD,103,1
3,phi3:mini,HellaSwag,104,0
3,qwen2.5:7b,HellaSwag,104,1
3,mistral:latest,HellaSwag,104,1
3,phi3:mini,MMLU,105,1
3,qwen2.5:7b,MMLU,105,0
3,mistral:latest,MMLU,105,1
3,phi3:mini,HellaSwag,106,0
3,qwen2.5:7b,HellaSwag,106,1
3,mistral:latest,HellaSwag,106,1
3,phi3:mini,GSM8K,107,0
3,qwen2.5:7b,GSM8K,107,1
3,mistral:latest,GSM8K,107,1
3,phi3:mini,HellaSwag,108,0
3,qwen2.5:7b,HellaSwag,108,1
3,mistral:latest,HellaSwag,108,1
3,phi3:mini,GSM8K,109,0
3,qwen2.5:7b,GSM8K,109,1
3,mistral:latest,GSM8K,109,1
3,phi3:mini,HellaSwag,110,0
3,qwen2.5:7b,HellaSwag,110,0
3,mistral:latest,HellaSwag,110,1
3,phi3:mini,MMLU,111,1
3,qwen2.5:7b,MMLU,111,1
3,mistral:latest,MMLU,111,1
3,phi3:mini,HellaSwag,112,0
3,qwen2.5:7b,HellaSwag,112,1
3,mistral:latest,HellaSwag,112,1
3,phi3:mini,MMLU,113,1
3,qwen2.5:7b,MMLU,113,1
3,mistral:latest,MMLU,113,1
3,phi3:mini,GSM8K,114,0
3,qwen2.5:7b,GSM8K,114,1
3,mistral:latest,GSM8K,114,0
3,phi3:mini,HellaSwag,115,0
3,qwen2.5:7b,HellaSwag,115,0
3,mistral:latest,HellaSwag,115,1
3,phi3:mini,HumanEval,116,0
3,qwen2.5:7b,HumanEval,116,1
3,mistral:latest,HumanEval,116,1
3,phi3:mini,HumanEval,117,0
3,qwen2.5:7b,HumanEval,117,1
3,mistral:latest,HumanEval,117,0
3,phi3:mini,GSM8K,118,0
3,qwen2.5:7b,GSM8K,118,1
3,mistral:latest,GSM8K,118,0
3,phi3:mini,MMLU,119,1
3,qwen2.5:7b,MMLU,119,1
3,mistral:latest,MMLU,119,1
3,phi3:mini,SQuAD,120,1
3,qwen2.5:7b,SQuAD,120,1
3,mistral:latest,SQuAD,120,1
3,phi3:mini,MMLU,121,0
3,qwen2.5:7b,MMLU,121,1
3,mistral:latest,MMLU,121,1
3,phi3:mini,SQuAD,122,0
3,qwen2.5:7b,SQuAD,122,1
3,mistral:latest,SQuAD,122,1
3,phi3:mini,HumanEval,123,0
3,qwen2.5:7b,HumanEval,123,1
3,mistral:latest,HumanEval,123,1
3,phi3:mini,SQuAD,124,1
3,qwen2.5:7b,SQuAD,124,1
3,mistral:latest,SQuAD,124,1
3,phi3:mini,SQuAD,125,1
3,qwen2.5:7b,SQuAD,125,1
3,mistral:latest,SQuAD,125,1
3,phi3:mini,HumanEval,126,0
3,qwen2.5:7b,HumanEval,126,1
3,mistral:latest,HumanEval,126,1
3,phi3:mini,SQuAD,127,1
3,qwen2.5:7b,SQuAD,127,1
3,mistral:latest,SQuAD,127,1
3,phi3:mini,GSM8K,128,0
3,qwen2.5:7b,GSM8K,128,1
3,mistral:latest,GSM8K,128,1
3,phi3:mini,GSM8K,129,0
3,qwen2.5:7b,GSM8K,129,1
3,mistral:latest,GSM8K,129,1
3,phi3:mini,HellaSwag,130,1
3,qwen2.5:7b,HellaSwag,130,1
3,mistral:latest,HellaSwag,130,1
3,phi3:mini,HellaSwag,131,1
3,qwen2.5:7b,HellaSwag,131,1
3,mistral:latest,HellaSwag,131,1
3,phi3:mini,MMLU,132,1
3,qwen2.5:7b,MMLU,132,1
3,mistral:latest,MMLU,132,1
3,phi3:mini,MMLU,133,1
3,qwen2.5:7b,MMLU,133,1
3,mistral:latest,MMLU,133,0
3,phi3:mini,HumanEval,134,0
3,qwen2.5:7b,HumanEval,134,1
3,mistral:latest,HumanEval,134,0
3,phi3:mini,SQuAD,135,0
3,qwen2.5:7b,SQuAD,135,1
3,mistral:latest,SQuAD,135,1
3,phi3:mini,MMLU,136,1
3,qwen2.5:7b,MMLU,136,1
3,mistral:latest,MMLU,136,1
3,phi3:mini,SQuAD,137,0
3,qwen2.5:7b,SQuAD,137,1
3,mistral:latest,SQuAD,137,1
3,phi3:mini,HellaSwag,138,0
3,qwen2.5:7b,HellaSwag,138,1
3,mistral:latest,HellaSwag,138,1
3,phi3:mini,HellaSwag,139,0
3,qwen2.5:7b,HellaSwag,139,1
3,mistral:latest,HellaSwag,139,1
3,phi3:mini,HumanEval,140,0
3,qwen2.5:7b,HumanEval,140,1
3,mistral:latest,HumanEval,140,1
3,phi3:mini,GSM8K,141,1
3,qwen2.5:7b,GSM8K,141,1
3,mistral:latest,GSM8K,141,0
3,phi3:mini,HumanEval,142,0
3,qwen2.5:7b,HumanEval,142,1
3,mistral:latest,HumanEval,142,1
3,phi3:mini,MMLU,143,1
3,qwen2.5:7b,MMLU,143,1
3,mistral:latest,MMLU,143,1
3,phi3:mini,GSM8K,144,0
3,qwen2.5:7b,GSM8K,144,1
3,mistral:latest,GSM8K,144,1
3,phi3:mini,GSM8K,145,0
3,qwen2.5:7b,GSM8K,145,1
3,mistral:latest,GSM8K,145,0
3,phi3:mini,GSM8K,146,0
3,qwen2.5:7b,GSM8K,146,1
3,mistral:latest,GSM8K,146,1
3,phi3:mini,HumanEval,147,0
3,qwen2.5:7b,HumanEval,147,1
3,mistral:latest,HumanEval,147,1
3,phi3:mini,SQuAD,148,1
3,qwen2.5:7b,SQuAD,148,1
3,mistral:latest,SQuAD,148,1
3,phi3:mini,SQuAD,149,1
3,qwen2.5:7b,SQuAD,149,1
3,mistral:latest,SQuAD,149,1
3,phi3:mini,HumanEval,150,1
3,qwen2.5:7b,HumanEval,150,1
3,mistral:latest,HumanEval,150,1
3,phi3:mini,SQuAD,151,1
3,qwen2.5:7b,SQuAD,151,1
3,mistral:latest,SQuAD,151,1
3,phi3:mini,GSM8K,152,0
3,qwen2.5:7b,GSM8K,152,1
3,mistral:latest,GSM8K,152,0
3,phi3:mini,HumanEval,153,1
3,qwen2.5:7b,HumanEval,153,1
3,mistral:latest,HumanEval,153,0
3,phi3:mini,SQuAD,154,1
3,qwen2.5:7b,SQuAD,154,1
3,mistral:latest,SQuAD,154,1
3,phi3:mini,HellaSwag,155,0
3,qwen2.5:7b,HellaSwag,155,0
3,mistral:latest,HellaSwag,155,0
3,phi3:mini,HumanEval,156,0
3,qwen2.5:7b,HumanEval,156,1
3,mistral:latest,HumanEval,156,1
3,phi3:mini,HellaSwag,157,1
3,qwen2.5:7b,HellaSwag,157,1
3,mistral:latest,HellaSwag,157,0
3,phi3:mini,MMLU,158,1
3,qwen2.5:7b,MMLU,158,1
3,mistral:latest,MMLU,158,1
3,phi3:mini,HumanEval,159,0
3,qwen2.5:7b,HumanEval,159,1
3,mistral:latest,HumanEval,159,1
3,phi3:mini,MMLU,160,1
3,qwen2.5:7b,MMLU,160,1
3,mistral:latest,MMLU,160,1
3,phi3:mini,GSM8K,161,0
3,qwen2.5:7b,GSM8K,161,1
3,mistral:latest,GSM8K,161,0
3,phi3:mini,SQuAD,162,1
3,qwen2.5:7b,SQuAD,162,1
3,mistral:latest,SQuAD,162,1
3,phi3:mini,SQuAD,163,1
3,qwen2.5:7b,SQuAD,163,1
3,mistral:latest,SQuAD,163,1
3,phi3:mini,SQuAD,164,1
3,qwen2.5:7b,SQuAD,164,1
3,mistral:latest,SQuAD,164,1
